id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,filename,present
8806,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Black & Red Check Shirt,8806.jpg,True
16425,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Levis Men Printed Red Tshirt,16425.jpg,True
2732,Girls,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Disney Kids Girl's White Round Neck Kidswear,2732.jpg,True
28924,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Mr. Men Printed Yellow T-shirt,28924.jpg,True
27150,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Formal,Mark Taylor Men Striped Brown Shirt,27150.jpg,True
8208,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Locomotive Men Solid Lantos Blue T-Shirts,8208.jpg,True
31035,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Arrow Sport Men Striped White Polo T-shirt,31035.jpg,True
16617,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men Stripes White Shirt,16617.jpg,True
15092,Women,Apparel,Topwear,Tunics,Red,Fall,2011.0,Casual,Mother Earth Women Printed Red Tunics,15092.jpg,True
44630,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,2012.0,Sports,Nike Men Charcoal Track Pants,44630.jpg,True
20375,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Urban Yoga Women Pink Printed T-shirt,20375.jpg,True
11432,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Winter Purple Top,11432.jpg,True
33762,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Vero Moda Women Viva Pink Top,33762.jpg,True
38970,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Arrow New York Men Light Blue T-shirt,38970.jpg,True
24513,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Mother Earth Women Blue Printed Kurta,24513.jpg,True
37938,Women,Apparel,Dress,Dresses,Green,Summer,2012.0,Casual,Mineral Women Green Dress,37938.jpg,True
27396,Men,Apparel,Topwear,Tshirts,Black,Summer,2016.0,Casual,2go Active Gear USA Men Pack Of 3 T-shirt,27396.jpg,True
30321,Men,Apparel,Topwear,Tshirts,Teal,Summer,2012.0,Casual,Myntra Men Paradise Teal T-shirt,30321.jpg,True
3426,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Mens Request denied T-shirt,3426.jpg,True
12071,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,W Women Printed White Kurtas,12071.jpg,True
17503,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Classic Polo Men Stripes Black Polo T-Shirt,17503.jpg,True
13391,Men,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,United Colors of Benetton Men Check Pink Shirts,13391.jpg,True
26076,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,John Miller Men Striped Black Shirt,26076.jpg,True
42533,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012.0,Ethnic,Mother Earth Women Blue Printed Kurta,42533.jpg,True
3614,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Puma Men's Deccan Chargers Blue Polo T-shirt,3614.jpg,True
47041,Women,Apparel,Bottomwear,Salwar,Brown,Summer,2012.0,Ethnic,Shree Women Brown Jodhpuri Salwar,47041.jpg,True
35461,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Doodle Boys Printed Green T-shirt,35461.jpg,True
4431,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Wrangler Men's Engine Broad Stripe Polo Black T-shirt,4431.jpg,True
20381,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Sports,Urban Yoga Men Printed Purple Tshirt,20381.jpg,True
32644,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Knit Black Track Pants,32644.jpg,True
10514,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Flying Machine Women RN SL Pink Tshirts,10514.jpg,True
40264,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Scullers Men Navy Blue Striped T-shirt,40264.jpg,True
14988,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,ADIDAS Men Solid Grey Sweatshirts,14988.jpg,True
26412,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Turtle Men Check Green Shirt,26412.jpg,True
12627,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Probase Men Printed Black Tshirts,12627.jpg,True
3270,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Guerrilla Men's Poison Navy Blue T-shirt,3270.jpg,True
43085,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Sports,Nike Women Yellow Polo Neck T-shirt,43085.jpg,True
16287,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Peter England Men Printed Blue TShirt,16287.jpg,True
23160,Men,Apparel,Topwear,Tshirts,Charcoal,Fall,2011.0,Casual,Mark Taylor Men Charcoal Printed T-shirt,23160.jpg,True
5187,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Linkin Park Men's Black T-shirt,5187.jpg,True
4055,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's Key To Success White T-shirt,4055.jpg,True
24345,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,ADIDAS Men White T-shirt,24345.jpg,True
40600,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Span Women Blue Kurta,40600.jpg,True
32220,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Women Printed White Kurta,32220.jpg,True
4869,Men,Apparel,Topwear,Tshirts,Orange,Summer,2016.0,Casual,Levis Kids Boy's Orange Polo Tshirt,4869.jpg,True
56765,Men,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Casual,Horsefly Men Striped Maroon Shirt,56765.jpg,True
53025,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Sari,53025.jpg,True
37560,Girls,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Madagascar3 Girls White Shorts,37560.jpg,True
25899,Women,Apparel,Bottomwear,Leggings,Charcoal,Summer,2012.0,Casual,Femella Women Charcoal Skinny Leggings,25899.jpg,True
15630,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Nike Men AS Thermal Black Jackets,15630.jpg,True
21405,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Locomotive Men Printed Grey T-shirt,21405.jpg,True
40432,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Formal,Tonga Women Black Skirt,40432.jpg,True
53819,Women,Apparel,Topwear,Kurtis,Green,Fall,2012.0,Ethnic,Ayaany Women Green Kurti,53819.jpg,True
10342,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Printed Tunic Black Tops,10342.jpg,True
11290,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Floyd Fit Jeans,11290.jpg,True
31697,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012.0,Ethnic,Folklore Women Printed Magenta Kurta,31697.jpg,True
3042,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Nike Blue Take Down Cricket Tshirts,3042.jpg,True
54200,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Highlander Men Navy Blue Check Shirt,54200.jpg,True
30745,Men,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Fabindia Men Beige Ajrakh Kurta,30745.jpg,True
2190,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2010.0,Sports,ADIDAS Men Lead Light Track Pant,2190.jpg,True
29668,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Indigo Nation Men Printed White Shirt,29668.jpg,True
6530,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Sports,Nike Women's Power Sphere Polo T-shirt,6530.jpg,True
18913,Men,Apparel,Topwear,Shirts,Mustard,Fall,2011.0,Casual,Levis Men Classics Gothic Mustard Shirt,18913.jpg,True
17167,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Blue Shirt,17167.jpg,True
30319,Men,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Myntra Men Feared Strom Drive Pink T-shirt,30319.jpg,True
6950,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,s.Oliver Women Grey Top,6950.jpg,True
18573,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Puma Men Striped Full Zip Blue Sweater,18573.jpg,True
7882,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Proline Men Black Comfort Fit Shorts,7882.jpg,True
12049,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Spykar Men Solid Grey Sweatshirts,12049.jpg,True
46399,Men,Apparel,Bottomwear,Shorts,Olive,Summer,2012.0,Casual,ADIDAS Men Grey Olive Shorts,46399.jpg,True
41980,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Rodeo White T-shirt,41980.jpg,True
38948,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Printed Pink Top,38948.jpg,True
4409,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Batman Men's Face Distressed Charcoal T-shirt,4409.jpg,True
59371,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Vishudh Women Blue Printed Kurta,59371.jpg,True
1947,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Puma Mens Cricket Way of Life T-shirt,1947.jpg,True
38346,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Superman Boys Blue T-Shirt,38346.jpg,True
18741,Women,Apparel,Topwear,Tops,Tan,Fall,2011.0,Casual,Arrow Woman Boho Tan Top,18741.jpg,True
46997,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Shree Women Beige Kurta,46997.jpg,True
19693,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Stripes White Shirt,19693.jpg,True
47079,Women,Apparel,Bottomwear,Patiala,Purple,Fall,2012.0,Ethnic,Shree Women Purple & Green Patiala,47079.jpg,True
30917,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Ethnic,Fabindia Women Black Harem Pants,30917.jpg,True
26872,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Jealous 21 Women White Top,26872.jpg,True
35459,Boys,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Doodle Boys Printed Pink T-shirt,35459.jpg,True
59715,Women,Apparel,Loungewear and Nightwear,Nightdress,Orange,Summer,2014.0,Casual,Avirate Light Orange Babydoll Nightdress,59715.jpg,True
40638,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012.0,Ethnic,Span Women Magenta Kurta,40638.jpg,True
38722,Women,Apparel,Topwear,Tunics,Cream,Summer,2012.0,Ethnic,Global Desi Women Cream Tunic,38722.jpg,True
5983,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Highlander Men Green Checked Slim Fit Shirt,5983.jpg,True
4851,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,ADIDAS Women's Tight Fresh Black Track Pant,4851.jpg,True
32218,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Fabindia Women Printed Red Kurta,32218.jpg,True
9772,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,ADIDAS Men Cress 3sswptch Grey Track Pants,9772.jpg,True
23964,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Peter England Men Purple Printed T-shirt,23964.jpg,True
48455,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White Printed T-shirt,48455.jpg,True
23158,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Mark Taylor Men Grey Printed T-shirt,23158.jpg,True
8492,Women,Apparel,Topwear,Tops,Peach,Fall,2011.0,Casual,Forever New Women Peony Peach Top,8492.jpg,True
9540,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,Nike Men Asss Crusier Graphic Red T-Shirts,9540.jpg,True
29650,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Indigo Nation Men Grey Shirt,29650.jpg,True
3846,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's True Wanderer Blue T-shirt,3846.jpg,True
50698,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Latin Quarters Women Purple Dress,50698.jpg,True
6508,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,ADIDAS Men's 365 Polo Sky Blue T-shirt,6508.jpg,True
24973,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue T-shirt,24973.jpg,True
37558,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Madagascar3 Girls Pink Shorts,37558.jpg,True
15608,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Spring,2014.0,Sports,Nike Navy Blue Team Woven     Training  Track Pants,15608.jpg,True
44896,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue Polo Neck T-shirt,44896.jpg,True
4099,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Nike Men's As Seize Victory Blue T-shirt,4099.jpg,True
24389,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Folklore Women Blue Printed Kurta,24389.jpg,True
13739,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Belmonte Men Check Black Shirts,13739.jpg,True
34927,Women,Apparel,Topwear,Dupatta,Brown,Summer,2012.0,Ethnic,Fabindia Brown Dupatta,34927.jpg,True
43049,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Sports,Nike Men Red Portugal Football Jersey,43049.jpg,True
28544,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Nike Men Grey Shorts,28544.jpg,True
8466,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Scullers For Her Women Light Work Blue Tops,8466.jpg,True
17997,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2010.0,Sports,Puma Men Wind Black Track Pant,17997.jpg,True
30789,Men,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Fabindia Men Green Tussar Kurta,30789.jpg,True
28776,Women,Apparel,Topwear,Kurtis,Orange,Summer,2012.0,Ethnic,Aurelia Women Printed Orange Kurti,28776.jpg,True
24987,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Top,24987.jpg,True
25855,Women,Apparel,Topwear,Kurtis,Red,Summer,2012.0,Ethnic,Diva Women Printed Red Kurti,25855.jpg,True
44862,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black & White T-shirt,44862.jpg,True
57449,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Angry Birds Women Black T-shirt,57449.jpg,True
52907,Women,Apparel,Saree,Sarees,Mustard,Fall,2012.0,Ethnic,FNF Mustard Printed Sari,52907.jpg,True
26288,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Proline Men Grey T-shirt with Printed Detail,26288.jpg,True
19455,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Quiksilver Men Black T-shirt,19455.jpg,True
8002,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Fila Men's Striper Pique Polo White Orange Navy T-shirt,8002.jpg,True
13953,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Printed Blue Tshirts,13953.jpg,True
6198,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,UCB Women Basic Spaghetti Black Top,6198.jpg,True
22628,Boys,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Nike Boy Grey T-shirt,22628.jpg,True
57811,Women,Apparel,Dress,Jumpsuit,Purple,Fall,2012.0,Casual,United Colors of Benetton Women Purple  Jumpsuit,57811.jpg,True
21891,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,BIBA Women Printed Blue Kurta,21891.jpg,True
36826,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Vishudh Women Brown Kurta,36826.jpg,True
14944,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Status Quo Men Stripes Blue Tshirts,14944.jpg,True
19667,Women,Apparel,Topwear,Tops,Lavender,Summer,2011.0,Casual,United Colors of Benetton Women Solid Lavender Top,19667.jpg,True
7278,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Rolling Stone Men's North American Brown Melange T-shirt,7278.jpg,True
37567,Girls,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Madagascar3 Infant Girls Light Green  T-Shirt,37567.jpg,True
21402,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Locomotive Men Printed White Tshirt,21402.jpg,True
15637,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Nike Men AS Jedy Remix Black Tshirts,15637.jpg,True
4260,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Inkfruit Men's Music Fever Yellow T-shirt,4260.jpg,True
10345,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Graphic Printed Black Tshirts,10345.jpg,True
24170,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Aurelia Women Blue Printed Kurti,24170.jpg,True
40435,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women Multi Colored Top,40435.jpg,True
11297,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Men Blue Custom Jeans,11297.jpg,True
3045,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men's Tiger Black T-shirt,3045.jpg,True
30742,Men,Apparel,Topwear,Nehru Jackets,Blue,Summer,2012.0,Ethnic,Fabindia Men Striped Blue Silk Sleeveless Jacket,30742.jpg,True
3879,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's Concert Blue T-shirt,3879.jpg,True
17160,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Red Shirt,17160.jpg,True
3277,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Guerrilla Men's Wanted White T-shirt,3277.jpg,True
12620,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Probase Men Printed Red Tshirts,12620.jpg,True
26415,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Turtle Men Check Purple Shirt,26415.jpg,True
43082,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Casual,Nike Women Grey Track Pants,43082.jpg,True
16280,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Beatles Men Beatles Black Sweatshirts,16280.jpg,True
23167,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Mark Taylor Men Red Printed T-shirt,23167.jpg,True
5180,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Batman Men's Detective Black T-shirt,5180.jpg,True
4052,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's Eagle Emblem Black T-shirt,4052.jpg,True
40607,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Span Women Red Kurta,40607.jpg,True
24342,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Men Black T-shirt,24342.jpg,True
32227,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Fabindia Women Red Cotton Printed Kurta,32227.jpg,True
13396,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Check Red Shirts,13396.jpg,True
3613,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Puma Women Deccan Chargers Blue T-shirt,3613.jpg,True
42534,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Mother Earth Women Black Kurta,42534.jpg,True
12244,Men,Apparel,Topwear,Shirts,Blue,Winter,2011.0,Formal,Genesis Blue Striped Formal Shirt,12244.jpg,True
47046,Women,Apparel,Bottomwear,Salwar,Green,Summer,2012.0,Ethnic,Shree Women Green Jodhpuri Salwar,47046.jpg,True
30928,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Ethnic,Fabindia Women Printed Blue Skirt,30928.jpg,True
29039,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,ADIDAS Men Boston Celtics Green T-shirt,29039.jpg,True
1978,Women,Apparel,Topwear,Tops,Yellow,Fall,2010.0,Casual,Puma Women Yellow Sleeveless Top,1978.jpg,True
32643,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Sports,Nike Women Tennis Blockbuster Orange T-shirt,32643.jpg,True
10513,Women,Apparel,Topwear,Tunics,White,Fall,2011.0,Casual,Flying Machine Women RN HS Tunic Top,10513.jpg,True
37103,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Wills Lifestyle Men Brown Trousers,37103.jpg,True
10721,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men Runng Mens tshirt White Tshirts,10721.jpg,True
24514,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Mother Earth Women Black Printed Kurta,24514.jpg,True
40051,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,2013.0,Sports,ADIDAS Men Navy Messi Track Jacket,40051.jpg,True
12076,Women,Apparel,Topwear,Kurtas,Beige,Fall,2011.0,Ethnic,W Women Printed Beige Kurtas,12076.jpg,True
26243,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,2012.0,Sports,Proline Grey Melange Shorts,26243.jpg,True
3421,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Mens Tutankhuman T-Shirt,3421.jpg,True
17504,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Classic Polo Men Stripes Grey Polo T-Shirt,17504.jpg,True
9927,Girls,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Doodle Girls Saturday 24Am Orange Tshirts,9927.jpg,True
13998,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Sports,Nike Men Printed White Sweatshirts,13998.jpg,True
31032,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Arrow New York Men Grey Trousers,31032.jpg,True
19658,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Printed Blue T-shirt,19658.jpg,True
16610,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Genesis Men Solid Black Trouser,16610.jpg,True
36217,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Gini Jony Girls Pink Shorts,36217.jpg,True
15095,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Mother Earth Women Printed Purple Kurtas,15095.jpg,True
20372,Women,Apparel,Bottomwear,Track Pants,Purple,Fall,2011.0,Casual,Urban Yoga Women Solid Purple Track Pants,20372.jpg,True
44637,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Red Printed T-shirt,44637.jpg,True
25600,Women,Apparel,Apparel Set,Kurta Sets,Purple,Fall,2011.0,Ethnic,Vishudh Women Magenta & Black Churidar Kurta with Dupatta,25600.jpg,True
11435,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter White Tops,11435.jpg,True
39851,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Printed Blue Top,39851.jpg,True
5722,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Basice Men Blue & Yellow Striped Polo T-shirt,5722.jpg,True
38983,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Arrow Men Charcoal Striped Trousers,38983.jpg,True
20140,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Wrangler Men Check White Shirt,20140.jpg,True
32485,Men,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Casual,Proline Red & White Checked Shorts,32485.jpg,True
11607,Women,Apparel,Topwear,Kurtas,Grey,Summer,2011.0,Ethnic,W Women Solid Grey Kurtas,11607.jpg,True
36819,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Vishudh Women Beige Kurta,36819.jpg,True
33557,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Wrangler Women Chervon Yellow T-shirt,33557.jpg,True
43620,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Vero Moda Women Grey Top,43620.jpg,True
27365,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Tantra Men Digi Skull Maroon T-shirt,27365.jpg,True
54697,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Shree Women Black and White Printed Kurta,54697.jpg,True
12082,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,W Women Printed Purple Kurtas,12082.jpg,True
